,GEOID,RENT ASKED_Estimate!!Total,RENT ASKED_Estimate!!Total!!Less than $100,RENT ASKED_Estimate!!Total!!$100 to $149,RENT ASKED_Estimate!!Total!!$150 to $199,RENT ASKED_Estimate!!Total!!$200 to $249,RENT ASKED_Estimate!!Total!!$250 to $299,RENT ASKED_Estimate!!Total!!$300 to $349,RENT ASKED_Estimate!!Total!!$350 to $399,RENT ASKED_Estimate!!Total!!$400 to $449,RENT ASKED_Estimate!!Total!!$450 to $499,RENT ASKED_Estimate!!Total!!$500 to $549,RENT ASKED_Estimate!!Total!!$550 to $599,RENT ASKED_Estimate!!Total!!$600 to $649,RENT ASKED_Estimate!!Total!!$650 to $699,RENT ASKED_Estimate!!Total!!$700 to $749,RENT ASKED_Estimate!!Total!!$750 to $799,RENT ASKED_Estimate!!Total!!$800 to $899,RENT ASKED_Estimate!!Total!!$900 to $999,"RENT ASKED_Estimate!!Total!!$1,000 to $1,249","RENT ASKED_Estimate!!Total!!$1,250 to $1,499","RENT ASKED_Estimate!!Total!!$1,500 to $1,999","RENT ASKED_Estimate!!Total!!$2,000 to $2,499",YEAR
240,13121002900,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,21.0,44.0,2017.0
241,13121007705,144.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2012.0
242,13121007705,196.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,84.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2013.0
243,13121007705,177.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,22.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
244,13121007705,194.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,23.0,24.0,22.0,38.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,2015.0
245,13121007705,224.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,47.0,22.0,8.0,39.0,48.0,21.0,0.0,0.0,0.0,0.0,2016.0
246,13121007705,322.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,46.0,0.0,62.0,96.0,23.0,0.0,0.0,0.0,0.0,2017.0
247,13121009603,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,78.0,0.0,81.0,61.0,0.0,127.0,32.0,0.0,0.0,2012.0
248,13121009603,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,103.0,0.0,80.0,62.0,0.0,72.0,29.0,0.0,0.0,2013.0
249,13121009603,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,52.0,78.0,30.0,0.0,107.0,28.0,0.0,0.0,2014.0
250,13121009603,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,27.0,83.0,0.0,0.0,32.0,31.0,0.0,0.0,2015.0
251,13121009603,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,25.0,0.0,0.0,0.0,34.0,30.0,34.0,0.0,2016.0
252,13121009603,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,33.0,26.0,34.0,33.0,2017.0
253,13121009601,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,114.0,37.0,0.0,33.0,0.0,2012.0
254,13121009601,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,132.0,0.0,44.0,29.0,0.0,2013.0
255,13121009601,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,122.0,56.0,30.0,0.0,2014.0
256,13121009601,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,129.0,19.0,41.0,0.0,2015.0
257,13121009601,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,21.0,85.0,21.0,2016.0
258,13121009601,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,27.0,74.0,19.0,2017.0
259,13121009801,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2012.0
260,13121009801,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2013.0
261,13121009801,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2014.0
262,13121009801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
263,13121009801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
264,13121009801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
265,13121011900,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,24.0,0.0,0.0,52.0,0.0,10.0,0.0,0.0,0.0,2012.0
266,13121011900,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,14.0,0.0,0.0,0.0,2013.0
267,13121011900,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,12.0,0.0,0.0,0.0,2014.0
268,13121011900,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,2015.0
269,13121011900,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,2016.0
270,13121011900,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0,22.0,2017.0
271,13121001202,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,100.0,0.0,40.0,0.0,2012.0
272,13121001202,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,91.0,0.0,0.0,0.0,2013.0
273,13121001202,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,118.0,0.0,0.0,0.0,2014.0
274,13121001202,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,2015.0
275,13121001202,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,2016.0
276,13121001202,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,40.0,0.0,2017.0
277,13121009102,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,47.0,0.0,0.0,0.0,0.0,2012.0
278,13121009102,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,36.0,0.0,0.0,0.0,0.0,2013.0
279,13121009102,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,47.0,43.0,47.0,0.0,0.0,0.0,2014.0
280,13121009102,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,38.0,45.0,0.0,0.0,0.0,2015.0
281,13121009102,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,40.0,92.0,0.0,0.0,0.0,2016.0
282,13121009102,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,0.0,92.0,0.0,0.0,0.0,2017.0
283,13089020802,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,34.0,30.0,30.0,0.0,0.0,0.0,2012.0
284,13089020802,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,51.0,22.0,0.0,0.0,0.0,2013.0
285,13089020802,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,2014.0
286,13089020802,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2015.0
287,13089020802,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2016.0
288,13089020802,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
289,13121001201,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,2012.0
290,13121001201,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,13.0,2013.0
291,13121001201,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,38.0,0.0,0.0,12.0,2014.0
292,13121001201,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,0.0,0.0,0.0,2015.0
293,13121001201,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,0.0,0.0,0.0,2016.0
294,13121001201,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2017.0
295,13121001001,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,16.0,0.0,0.0,2012.0
296,13121001001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2013.0
297,13121001001,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,2014.0
298,13121001001,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,0.0,2015.0
299,13121001001,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,10.0,2016.0
300,13121001001,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,20.0,11.0,2017.0
301,13121008903,401.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,66.0,37.0,52.0,0.0,0.0,104.0,0.0,43.0,0.0,0.0,0.0,2012.0
302,13121008903,360.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,94.0,36.0,37.0,15.0,0.0,35.0,0.0,51.0,0.0,0.0,0.0,2013.0
303,13121008903,366.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,97.0,0.0,0.0,44.0,0.0,37.0,28.0,56.0,0.0,0.0,0.0,2014.0
304,13121008903,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,22.0,0.0,0.0,26.0,54.0,0.0,0.0,0.0,2015.0
305,13121008903,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,14.0,0.0,26.0,14.0,0.0,0.0,0.0,2016.0
306,13121008903,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,16.0,0.0,19.0,0.0,14.0,39.0,0.0,2017.0
307,13121004300,116.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2012.0
308,13121004300,132.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2013.0
309,13121004300,100.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,59.0,8.0,0.0,0.0,0.0,0.0,2014.0
310,13121004300,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,2015.0
311,13121004300,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,0.0,0.0,0.0,2016.0
312,13121004300,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,2017.0
313,13121007603,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
314,13121007603,188.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,29.0,34.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
315,13121007603,221.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,27.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
316,13121007603,215.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,85.0,0.0,0.0,0.0,71.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2015.0
317,13121007603,261.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,31.0,38.0,31.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2016.0
318,13121007603,270.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,27.0,28.0,48.0,36.0,0.0,28.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2017.0
319,13121007604,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,33.0,124.0,0.0,33.0,31.0,0.0,0.0,0.0,0.0,2012.0
320,13121007604,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,29.0,114.0,0.0,34.0,32.0,0.0,0.0,0.0,0.0,2013.0
321,13121007604,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,33.0,25.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2014.0
322,13121007604,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,69.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
323,13121007604,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,57.0,25.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,2016.0
324,13121007604,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,40.0,22.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,2017.0
325,13121007703,189.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,27.0,54.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,2012.0
326,13121007703,127.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,49.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2013.0
327,13121007703,126.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,17.0,15.0,0.0,28.0,0.0,0.0,0.0,0.0,2014.0
328,13121007703,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,19.0,21.0,0.0,27.0,0.0,15.0,0.0,0.0,2015.0
329,13121007703,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,38.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,2016.0
330,13121007703,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,45.0,37.0,0.0,0.0,0.0,16.0,0.0,0.0,2017.0
331,13121007704,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,34.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
332,13121007704,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,22.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
333,13121007704,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
334,13121007704,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
335,13121007704,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,18.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,2016.0
336,13121007704,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,40.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,2017.0
337,13121009501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
338,13121009501,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2013.0
339,13121009501,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2014.0
340,13121009501,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2015.0
341,13121009501,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2016.0
342,13121009501,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2017.0
343,13089020700,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2012.0
344,13089020700,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,2013.0
345,13089020700,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,2014.0
346,13089020700,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2015.0
347,13089020700,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2016.0
348,13089020700,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,2017.0
349,13121008902,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,2012.0
350,13121008902,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,34.0,141.0,0.0,0.0,41.0,2013.0
351,13121008902,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,127.0,0.0,0.0,43.0,2014.0
352,13121008902,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,133.0,91.0,0.0,0.0,2015.0
353,13121008902,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,123.0,83.0,0.0,0.0,2016.0
354,13121008902,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,221.0,0.0,0.0,2017.0
355,13121009403,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,29.0,35.0,93.0,77.0,0.0,0.0,0.0,2012.0
356,13121009403,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,43.0,0.0,58.0,93.0,0.0,46.0,0.0,2013.0
357,13121009403,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,36.0,32.0,14.0,85.0,0.0,43.0,0.0,2014.0
358,13121009403,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,36.0,32.0,14.0,0.0,38.0,42.0,0.0,2015.0
359,13121009403,362.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,36.0,32.0,14.0,0.0,49.0,77.0,0.0,2016.0
360,13121009403,345.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,37.0,34.0,0.0,15.0,98.0,80.0,0.0,2017.0
361,13121009602,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,75.0,99.0,2012.0
362,13121009602,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,36.0,63.0,13.0,125.0,2013.0
363,13121009602,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,26.0,0.0,96.0,35.0,92.0,2014.0
364,13121009602,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,24.0,0.0,37.0,127.0,0.0,2015.0
365,13121009602,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,28.0,0.0,37.0,158.0,0.0,2016.0
366,13121009602,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,28.0,0.0,37.0,148.0,0.0,2017.0
367,13121009404,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,26.0,0.0,60.0,0.0,0.0,0.0,2012.0
368,13121009404,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2013.0
369,13121009404,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,2014.0
370,13121009404,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2015.0
371,13121009404,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2016.0
372,13121009404,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,2017.0
373,13121009502,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,124.0,37.0,0.0,0.0,2012.0
