,GEOID,RENT ASKED_Estimate!!Total,RENT ASKED_Estimate!!Total!!Less than $100,RENT ASKED_Estimate!!Total!!$100 to $149,RENT ASKED_Estimate!!Total!!$150 to $199,RENT ASKED_Estimate!!Total!!$200 to $249,RENT ASKED_Estimate!!Total!!$250 to $299,RENT ASKED_Estimate!!Total!!$300 to $349,RENT ASKED_Estimate!!Total!!$350 to $399,RENT ASKED_Estimate!!Total!!$400 to $449,RENT ASKED_Estimate!!Total!!$450 to $499,RENT ASKED_Estimate!!Total!!$500 to $549,RENT ASKED_Estimate!!Total!!$550 to $599,RENT ASKED_Estimate!!Total!!$600 to $649,RENT ASKED_Estimate!!Total!!$650 to $699,RENT ASKED_Estimate!!Total!!$700 to $749,RENT ASKED_Estimate!!Total!!$750 to $799,RENT ASKED_Estimate!!Total!!$800 to $899,RENT ASKED_Estimate!!Total!!$900 to $999,"RENT ASKED_Estimate!!Total!!$1,000 to $1,249","RENT ASKED_Estimate!!Total!!$1,250 to $1,499","RENT ASKED_Estimate!!Total!!$1,500 to $1,999","RENT ASKED_Estimate!!Total!!$2,000 to $2,499","RENT ASKED_Estimate!!Total!!$2,500 to $2,999","RENT ASKED_Estimate!!Total!!$3,000 to $3,499","RENT ASKED_Estimate!!Total!!$3,500 or more",YEAR
221,13089020100,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
222,13089020100,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2017.0
223,13089020200,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
224,13089020200,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
225,13089020200,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,28.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
226,13089020300,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2015.0
227,13089020300,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2016.0
228,13089020300,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
229,13121006802,28.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
230,13121006802,22.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
231,13121006802,23.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
232,13121006900,177.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,62.0,39.0,19.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
233,13121006900,157.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,36.0,37.0,34.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
234,13121006900,146.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,56.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
235,13121007001,124.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,39.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
236,13121007001,101.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
237,13121007001,105.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
238,13121007602,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
239,13121007602,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
240,13121007602,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
241,13121007802,283.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,40.0,0.0,0.0,0.0,28.0,54.0,46.0,0.0,12.0,0.0,0.0,0.0,0.0,2015.0
242,13121007802,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,0.0,0.0,2016.0
243,13121007802,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,36.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
244,13121002300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,45.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
245,13121002300,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,33.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
246,13121002300,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,10.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
247,13121002100,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2015.0
248,13121002100,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,2016.0
249,13121002100,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,5.0,32.0,13.0,0.0,0.0,0.0,0.0,2017.0
250,13121007806,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
251,13121007806,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
252,13121007806,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
253,13121007805,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,37.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
254,13121007805,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
255,13121007805,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,22.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
256,13121002800,166.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,51.0,0.0,0.0,0.0,0.0,2015.0
257,13121002800,103.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,15.0,0.0,0.0,0.0,0.0,2016.0
258,13121002800,116.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,29.0,0.0,0.0,0.0,0.0,2017.0
259,13121002600,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
260,13121002600,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
261,13121002600,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
262,13121003000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2015.0
263,13121003000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
264,13121003000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
265,13121002400,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,5.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
266,13121002400,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,15.0,6.0,30.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
267,13121002400,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,11.0,15.0,6.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
268,13121003200,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,2015.0
269,13121003200,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0,0.0,0.0,0.0,0.0,19.0,2016.0
270,13121003200,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,16.0,0.0,0.0,19.0,2017.0
271,13121003100,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
272,13121003100,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
273,13121003100,43.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2017.0
274,13121003500,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2015.0
275,13121003500,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2016.0
276,13121003500,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,2017.0
277,13121003800,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
278,13121003800,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
279,13121003800,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
280,13121007808,290.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,125.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
281,13121007808,274.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,146.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
282,13121007808,266.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,17.0,113.0,45.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
283,13121008000,120.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,41.0,0.0,19.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
284,13121008000,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
285,13121008000,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
286,13121007807,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
287,13121007807,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
288,13121007807,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
289,13121007900,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
290,13121007900,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
291,13121007900,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
292,13121008201,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
293,13121008201,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
294,13121008201,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
295,13121008102,153.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
296,13121008102,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
297,13121008102,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
298,13121004800,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2015.0
299,13121004800,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2016.0
300,13121004800,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2017.0
301,13121005000,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
302,13121005000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
303,13121005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
304,13121003900,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,22.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2015.0
305,13121003900,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,11.0,32.0,0.0,10.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2016.0
306,13121003900,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,10.0,33.0,0.0,11.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2017.0
307,13121004100,193.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,61.0,30.0,0.0,51.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
308,13121004100,185.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,56.0,14.0,14.0,28.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
309,13121004100,173.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,15.0,16.0,15.0,0.0,5.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
310,13121004900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
311,13121004900,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2016.0
312,13121004900,144.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,2017.0
313,13121004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
314,13121004000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
315,13121004000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
316,13121004400,144.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
317,13121004400,120.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,26.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
318,13121004400,112.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
319,13121005300,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,2015.0
320,13121005300,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
321,13121005300,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
322,13121008400,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,39.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
323,13121008400,178.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,42.0,64.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
324,13121008400,216.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,40.0,40.0,39.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
325,13121008302,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2015.0
326,13121008302,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
327,13121008302,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
328,13121005200,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
329,13121005200,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
330,13121005200,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,2017.0
331,13121008500,117.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
332,13121008500,66.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
333,13121008500,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
334,13121008202,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
335,13121008202,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
336,13121008202,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,17.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
337,13121008601,146.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,18.0,0.0,18.0,17.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
338,13121008601,126.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,22.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
339,13121008601,101.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
