,GEOID,CONTRACT RENT_Estimate!!Total,CONTRACT RENT_Estimate!!Total!!With cash rent,CONTRACT RENT_Estimate!!Total!!With cash rent!!Less than $100,CONTRACT RENT_Estimate!!Total!!With cash rent!!$100 to $149,CONTRACT RENT_Estimate!!Total!!With cash rent!!$150 to $199,CONTRACT RENT_Estimate!!Total!!With cash rent!!$200 to $249,CONTRACT RENT_Estimate!!Total!!With cash rent!!$250 to $299,CONTRACT RENT_Estimate!!Total!!With cash rent!!$300 to $349,CONTRACT RENT_Estimate!!Total!!With cash rent!!$350 to $399,CONTRACT RENT_Estimate!!Total!!With cash rent!!$400 to $449,CONTRACT RENT_Estimate!!Total!!With cash rent!!$450 to $499,CONTRACT RENT_Estimate!!Total!!With cash rent!!$500 to $549,CONTRACT RENT_Estimate!!Total!!With cash rent!!$550 to $599,CONTRACT RENT_Estimate!!Total!!With cash rent!!$600 to $649,CONTRACT RENT_Estimate!!Total!!With cash rent!!$650 to $699,CONTRACT RENT_Estimate!!Total!!With cash rent!!$700 to $749,CONTRACT RENT_Estimate!!Total!!With cash rent!!$750 to $799,CONTRACT RENT_Estimate!!Total!!With cash rent!!$800 to $899,CONTRACT RENT_Estimate!!Total!!With cash rent!!$900 to $999,"CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,000 to $1,249","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,250 to $1,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,500 to $1,999","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,000 to $2,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,500 to $2,999","CONTRACT RENT_Estimate!!Total!!With cash rent!!$3,000 to $3,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$3,500 or more",CONTRACT RENT_Estimate!!Total!!No cash rent,YEAR
549,13121006801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
550,13121006802,453.0,384.0,93.0,33.0,49.0,17.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,72.0,6.0,0.0,35.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2017.0
551,13121006900,591.0,573.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,20.0,41.0,77.0,106.0,13.0,8.0,63.0,35.0,84.0,48.0,34.0,0.0,0.0,0.0,0.0,18.0,2017.0
552,13121007001,835.0,770.0,31.0,0.0,32.0,26.0,21.0,45.0,0.0,0.0,0.0,25.0,154.0,124.0,88.0,24.0,58.0,59.0,29.0,34.0,0.0,20.0,0.0,0.0,0.0,0.0,65.0,2017.0
553,13121007002,643.0,634.0,39.0,0.0,0.0,9.0,0.0,0.0,33.0,24.0,0.0,86.0,26.0,120.0,36.0,43.0,32.0,156.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,2017.0
554,13121007100,446.0,433.0,8.0,6.0,0.0,0.0,23.0,0.0,0.0,11.0,16.0,56.0,41.0,81.0,58.0,11.0,22.0,30.0,14.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,2017.0
555,13121007200,459.0,459.0,19.0,0.0,5.0,7.0,0.0,28.0,0.0,7.0,22.0,0.0,3.0,113.0,18.0,40.0,70.0,37.0,21.0,36.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,2017.0
556,13121007300,2132.0,1950.0,127.0,55.0,0.0,65.0,35.0,11.0,30.0,38.0,67.0,211.0,86.0,267.0,112.0,162.0,160.0,423.0,39.0,15.0,0.0,47.0,0.0,0.0,0.0,0.0,182.0,2017.0
557,13121007400,958.0,949.0,66.0,23.0,0.0,52.0,48.0,65.0,22.0,41.0,69.0,49.0,108.0,84.0,75.0,26.0,41.0,135.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2017.0
558,13121007500,1046.0,1036.0,93.0,65.0,0.0,54.0,24.0,9.0,0.0,10.0,186.0,67.0,52.0,29.0,18.0,27.0,145.0,110.0,111.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,2017.0
559,13121007602,539.0,501.0,33.0,12.0,20.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,131.0,30.0,38.0,88.0,65.0,12.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,38.0,2017.0
560,13121007603,1981.0,1945.0,95.0,0.0,75.0,128.0,70.0,99.0,34.0,78.0,69.0,177.0,386.0,296.0,172.0,55.0,26.0,89.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2017.0
561,13121007604,808.0,808.0,73.0,9.0,0.0,0.0,0.0,20.0,16.0,0.0,34.0,57.0,93.0,172.0,69.0,159.0,56.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
562,13121007703,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,28.0,98.0,89.0,91.0,101.0,61.0,33.0,21.0,73.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
563,13121007704,1183.0,1122.0,54.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,161.0,73.0,210.0,197.0,104.0,50.0,0.0,139.0,0.0,48.0,0.0,0.0,0.0,0.0,61.0,2017.0
564,13121007705,1343.0,1290.0,18.0,8.0,62.0,92.0,48.0,7.0,45.0,77.0,33.0,40.0,20.0,57.0,91.0,205.0,230.0,71.0,118.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2017.0
565,13121007706,3096.0,3065.0,0.0,132.0,33.0,104.0,75.0,0.0,99.0,28.0,106.0,68.0,266.0,114.0,177.0,135.0,148.0,399.0,168.0,516.0,388.0,64.0,45.0,0.0,0.0,0.0,31.0,2017.0
566,13121007802,1423.0,1363.0,31.0,62.0,43.0,78.0,34.0,0.0,0.0,45.0,59.0,15.0,132.0,99.0,106.0,188.0,52.0,93.0,144.0,84.0,42.0,56.0,0.0,0.0,0.0,0.0,60.0,2017.0
567,13121007805,783.0,757.0,47.0,46.0,36.0,7.0,22.0,0.0,0.0,8.0,0.0,22.0,45.0,152.0,52.0,36.0,31.0,178.0,57.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,2017.0
568,13121007806,1108.0,1096.0,45.0,36.0,0.0,75.0,52.0,0.0,18.0,27.0,29.0,25.0,34.0,48.0,111.0,162.0,78.0,144.0,154.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2017.0
569,13121007807,681.0,625.0,35.0,18.0,73.0,0.0,9.0,0.0,38.0,26.0,6.0,40.0,0.0,129.0,26.0,86.0,72.0,20.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2017.0
570,13121007808,1313.0,1174.0,185.0,114.0,26.0,77.0,23.0,23.0,26.0,9.0,42.0,125.0,212.0,162.0,51.0,38.0,24.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,139.0,2017.0
571,13121007900,798.0,752.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,32.0,0.0,72.0,53.0,29.0,68.0,16.0,0.0,262.0,18.0,105.0,0.0,0.0,0.0,0.0,46.0,2017.0
572,13121008000,772.0,699.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,46.0,0.0,23.0,80.0,59.0,76.0,112.0,139.0,61.0,10.0,14.0,10.0,0.0,0.0,0.0,73.0,2017.0
573,13121008101,123.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,2017.0
574,13121008102,2000.0,1980.0,67.0,46.0,218.0,159.0,43.0,0.0,16.0,41.0,39.0,171.0,264.0,134.0,217.0,253.0,55.0,208.0,29.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,2017.0
575,13121008201,1138.0,1100.0,30.0,0.0,0.0,44.0,29.0,0.0,54.0,28.0,0.0,68.0,216.0,62.0,62.0,95.0,122.0,213.0,0.0,64.0,0.0,13.0,0.0,0.0,0.0,0.0,38.0,2017.0
576,13121008202,419.0,406.0,0.0,6.0,31.0,0.0,5.0,7.0,10.0,0.0,0.0,32.0,28.0,45.0,23.0,44.0,80.0,54.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2017.0
577,13121008301,618.0,498.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,28.0,49.0,46.0,70.0,55.0,29.0,44.0,29.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2017.0
578,13121008302,329.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,22.0,28.0,109.0,12.0,15.0,71.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
579,13121008400,1015.0,955.0,45.0,0.0,25.0,60.0,11.0,14.0,30.0,142.0,56.0,114.0,110.0,86.0,45.0,43.0,22.0,67.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2017.0
580,13121008500,579.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,18.0,7.0,123.0,40.0,139.0,93.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2017.0
581,13121008601,1122.0,1082.0,20.0,37.0,114.0,79.0,52.0,0.0,31.0,18.0,204.0,57.0,60.0,33.0,51.0,34.0,81.0,120.0,56.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2017.0
582,13121008602,404.0,398.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,11.0,38.0,52.0,100.0,114.0,29.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2017.0
583,13121008700,1726.0,1674.0,10.0,110.0,69.0,89.0,10.0,53.0,11.0,19.0,27.0,236.0,71.0,165.0,213.0,61.0,169.0,116.0,140.0,86.0,19.0,0.0,0.0,0.0,0.0,0.0,52.0,2017.0
584,13121008800,674.0,674.0,0.0,0.0,25.0,19.0,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,72.0,68.0,64.0,103.0,108.0,111.0,20.0,0.0,0.0,0.0,2017.0
585,13121008902,2691.0,2691.0,17.0,0.0,0.0,0.0,0.0,44.0,20.0,0.0,0.0,0.0,0.0,114.0,62.0,98.0,184.0,312.0,244.0,856.0,509.0,195.0,23.0,13.0,0.0,0.0,0.0,2017.0
586,13121008903,486.0,486.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,3.0,28.0,71.0,15.0,0.0,49.0,20.0,52.0,93.0,77.0,52.0,3.0,0.0,0.0,0.0,0.0,2017.0
587,13121008904,1079.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,12.0,48.0,82.0,182.0,403.0,110.0,68.0,37.0,16.0,29.0,0.0,70.0,2017.0
588,13121009000,890.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,77.0,93.0,286.0,180.0,148.0,40.0,0.0,13.0,0.0,24.0,2017.0
589,13121009101,1589.0,1553.0,12.0,0.0,0.0,75.0,0.0,17.0,40.0,0.0,0.0,0.0,0.0,23.0,29.0,68.0,19.0,83.0,65.0,404.0,380.0,266.0,62.0,0.0,10.0,0.0,36.0,2017.0
590,13121009102,1138.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,53.0,164.0,61.0,45.0,13.0,97.0,82.0,293.0,90.0,96.0,13.0,15.0,0.0,0.0,0.0,2017.0
591,13121009200,2633.0,2620.0,0.0,0.0,30.0,0.0,15.0,12.0,0.0,11.0,0.0,78.0,13.0,0.0,21.0,95.0,154.0,302.0,289.0,727.0,446.0,343.0,59.0,11.0,14.0,0.0,13.0,2017.0
592,13121009300,1044.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,34.0,0.0,107.0,31.0,184.0,44.0,203.0,90.0,250.0,52.0,23.0,0.0,0.0,15.0,2017.0
593,13121009402,2130.0,2091.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,14.0,28.0,124.0,186.0,567.0,377.0,701.0,39.0,0.0,0.0,0.0,39.0,2017.0
594,13121009403,2173.0,2089.0,0.0,0.0,31.0,74.0,0.0,14.0,0.0,15.0,45.0,0.0,10.0,37.0,83.0,0.0,115.0,190.0,215.0,858.0,177.0,196.0,29.0,0.0,0.0,0.0,84.0,2017.0
595,13121009404,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,0.0,0.0,41.0,0.0,0.0,12.0,57.0,191.0,337.0,250.0,29.0,0.0,36.0,0.0,0.0,2017.0
596,13121009501,330.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,25.0,0.0,15.0,17.0,99.0,111.0,0.0,0.0,9.0,21.0,16.0,2017.0
597,13121009502,1110.0,1082.0,0.0,0.0,0.0,42.0,27.0,25.0,13.0,0.0,11.0,0.0,37.0,13.0,0.0,0.0,0.0,17.0,83.0,285.0,143.0,258.0,114.0,14.0,0.0,0.0,28.0,2017.0
598,13121009601,950.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,38.0,73.0,191.0,250.0,224.0,84.0,41.0,8.0,0.0,9.0,2017.0
599,13121009602,1292.0,1292.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,119.0,75.0,301.0,123.0,312.0,86.0,51.0,13.0,166.0,0.0,2017.0
600,13121009603,1516.0,1494.0,0.0,0.0,0.0,31.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,174.0,80.0,53.0,67.0,254.0,104.0,236.0,84.0,280.0,25.0,28.0,50.0,0.0,22.0,2017.0
601,13121009700,88.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,9.0,21.0,0.0,10.0,21.0,2017.0
602,13121009801,565.0,543.0,9.0,20.0,30.0,40.0,29.0,15.0,40.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,116.0,0.0,40.0,0.0,11.0,83.0,22.0,2017.0
603,13121009802,696.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,214.0,139.0,167.0,60.0,59.0,0.0,40.0,0.0,2017.0
604,13121009900,634.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,26.0,276.0,189.0,85.0,0.0,0.0,0.0,0.0,0.0,2017.0
605,13121010001,649.0,649.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,71.0,27.0,202.0,168.0,91.0,0.0,34.0,9.0,0.0,0.0,2017.0
606,13121010002,1282.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,125.0,370.0,348.0,166.0,56.0,35.0,120.0,30.0,2017.0
607,13121010106,861.0,861.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,80.0,333.0,322.0,44.0,0.0,0.0,13.0,0.0,0.0,0.0,2017.0
608,13121010107,56.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,33.0,2017.0
609,13121010108,309.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,33.0,80.0,27.0,0.0,0.0,77.0,0.0,9.0,15.0,2017.0
610,13121010110,1803.0,1641.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,91.0,15.0,15.0,13.0,40.0,89.0,0.0,0.0,71.0,84.0,328.0,311.0,337.0,165.0,0.0,0.0,45.0,162.0,2017.0
611,13121010113,2254.0,2226.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,124.0,0.0,197.0,92.0,282.0,381.0,714.0,290.0,100.0,15.0,0.0,0.0,0.0,28.0,2017.0
612,13121010114,1692.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,36.0,228.0,265.0,181.0,468.0,160.0,175.0,0.0,27.0,0.0,0.0,27.0,2017.0
613,13121010115,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,48.0,0.0,134.0,107.0,101.0,55.0,0.0,0.0,7.0,0.0,2017.0
614,13121010117,1702.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,51.0,122.0,226.0,388.0,646.0,146.0,22.0,0.0,5.0,0.0,0.0,0.0,2017.0
615,13121010118,1821.0,1821.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,62.0,116.0,121.0,70.0,167.0,417.0,433.0,361.0,15.0,7.0,0.0,2.0,0.0,0.0,0.0,2017.0
616,13121010119,1829.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,23.0,83.0,49.0,144.0,147.0,467.0,202.0,340.0,252.0,15.0,0.0,0.0,0.0,0.0,54.0,2017.0
617,13121010120,759.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,10.0,0.0,0.0,11.0,50.0,75.0,271.0,250.0,41.0,0.0,0.0,0.0,0.0,19.0,2017.0
618,13121010121,419.0,396.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,13.0,28.0,0.0,0.0,18.0,0.0,0.0,15.0,31.0,27.0,79.0,31.0,113.0,29.0,0.0,0.0,0.0,23.0,2017.0
619,13121010122,2260.0,2176.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,244.0,741.0,604.0,295.0,53.0,0.0,5.0,0.0,84.0,2017.0
620,13121010123,1137.0,1090.0,17.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.0,125.0,99.0,434.0,256.0,58.0,27.0,0.0,0.0,0.0,47.0,2017.0
621,13121010204,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,7.0,2017.0
622,13121010205,411.0,394.0,0.0,0.0,0.0,56.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,14.0,0.0,0.0,110.0,99.0,31.0,0.0,0.0,0.0,17.0,2017.0
623,13121010206,176.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,11.0,37.0,7.0,0.0,3.0,6.0,10.0,0.0,21.0,0.0,29.0,20.0,2017.0
624,13121010208,1765.0,1695.0,77.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,17.0,241.0,133.0,215.0,279.0,268.0,116.0,29.0,17.0,74.0,0.0,88.0,70.0,2017.0
625,13121010209,2016.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,11.0,75.0,122.0,146.0,191.0,401.0,447.0,465.0,7.0,34.0,49.0,0.0,0.0,0.0,0.0,2017.0
626,13121010210,1193.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,46.0,145.0,224.0,134.0,425.0,0.0,25.0,26.0,0.0,10.0,0.0,77.0,2017.0
627,13121010211,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,16.0,29.0,29.0,14.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,2017.0
628,13121010212,1060.0,1060.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,72.0,35.0,100.0,68.0,143.0,138.0,232.0,149.0,7.0,45.0,11.0,23.0,0.0,0.0,2017.0
629,13121010301,1777.0,1702.0,28.0,0.0,93.0,72.0,0.0,0.0,31.0,32.0,0.0,107.0,17.0,0.0,69.0,81.0,0.0,104.0,49.0,523.0,355.0,141.0,0.0,0.0,0.0,0.0,75.0,2017.0
630,13121010303,1148.0,1148.0,0.0,60.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,86.0,270.0,226.0,301.0,73.0,29.0,0.0,0.0,0.0,0.0,0.0,2017.0
631,13121010304,741.0,741.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,269.0,233.0,0.0,79.0,29.0,0.0,0.0,0.0,0.0,2017.0
632,13121010400,673.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,75.0,54.0,136.0,39.0,14.0,6.0,40.0,27.0,112.0,0.0,81.0,21.0,0.0,0.0,0.0,41.0,2017.0
633,13121010507,1405.0,1368.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,54.0,58.0,57.0,314.0,175.0,202.0,233.0,84.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2017.0
634,13121010508,228.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,37.0,56.0,60.0,0.0,7.0,0.0,0.0,0.0,0.0,61.0,2017.0
635,13121010510,3551.0,3551.0,0.0,0.0,0.0,193.0,56.0,0.0,0.0,35.0,0.0,128.0,200.0,186.0,272.0,584.0,141.0,465.0,679.0,575.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
636,13121010511,679.0,653.0,17.0,0.0,0.0,49.0,17.0,0.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,31.0,43.0,109.0,98.0,213.0,30.0,0.0,0.0,0.0,0.0,0.0,26.0,2017.0
637,13121010512,1932.0,1932.0,0.0,0.0,0.0,19.0,15.0,60.0,11.0,0.0,41.0,118.0,212.0,308.0,234.0,309.0,133.0,123.0,269.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
638,13121010513,2117.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,64.0,163.0,81.0,324.0,202.0,203.0,131.0,151.0,324.0,267.0,21.0,0.0,0.0,0.0,0.0,0.0,94.0,2017.0
639,13121010514,1726.0,1655.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,29.0,0.0,22.0,18.0,120.0,180.0,108.0,248.0,219.0,195.0,270.0,182.0,0.0,0.0,0.0,0.0,0.0,71.0,2017.0
640,13121010515,950.0,950.0,0.0,0.0,34.0,96.0,25.0,74.0,8.0,55.0,24.0,38.0,38.0,0.0,0.0,44.0,0.0,58.0,98.0,257.0,69.0,0.0,32.0,0.0,0.0,0.0,0.0,2017.0
641,13121010516,821.0,807.0,16.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,78.0,215.0,105.0,222.0,80.0,0.0,0.0,0.0,0.0,0.0,14.0,2017.0
642,13121010601,909.0,880.0,64.0,0.0,62.0,33.0,82.0,0.0,0.0,38.0,32.0,67.0,51.0,99.0,27.0,94.0,23.0,179.0,8.0,9.0,5.0,0.0,7.0,0.0,0.0,0.0,29.0,2017.0
643,13121010603,1216.0,1207.0,31.0,8.0,19.0,11.0,0.0,0.0,25.0,16.0,80.0,134.0,233.0,211.0,176.0,83.0,93.0,76.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,2017.0
644,13121010604,875.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,149.0,220.0,82.0,51.0,51.0,99.0,171.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2017.0
645,13121010800,1649.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,131.0,115.0,191.0,75.0,194.0,128.0,121.0,223.0,262.0,89.0,0.0,0.0,0.0,0.0,0.0,62.0,2017.0
646,13121011000,672.0,660.0,58.0,15.0,6.0,0.0,25.0,24.0,24.0,17.0,42.0,55.0,80.0,24.0,76.0,25.0,92.0,67.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,12.0,2017.0
647,13121011100,442.0,434.0,0.0,46.0,15.0,0.0,23.0,24.0,8.0,0.0,0.0,0.0,8.0,98.0,26.0,7.0,15.0,108.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2017.0
648,13121011201,1013.0,988.0,9.0,18.0,8.0,0.0,9.0,0.0,0.0,42.0,7.0,54.0,34.0,126.0,130.0,69.0,99.0,195.0,108.0,48.0,0.0,32.0,0.0,0.0,0.0,0.0,25.0,2017.0
649,13121011202,912.0,817.0,0.0,0.0,0.0,0.0,10.0,46.0,39.0,19.0,18.0,52.0,89.0,128.0,47.0,111.0,53.0,132.0,11.0,32.0,0.0,30.0,0.0,0.0,0.0,0.0,95.0,2017.0
650,13121011301,276.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,14.0,120.0,87.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,2017.0
651,13121011303,2536.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,88.0,364.0,149.0,94.0,164.0,133.0,472.0,326.0,497.0,87.0,18.0,0.0,0.0,0.0,0.0,104.0,2017.0
652,13121011305,1822.0,1805.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,69.0,141.0,276.0,175.0,187.0,277.0,189.0,236.0,152.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2017.0
653,13121011306,595.0,595.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,20.0,35.0,31.0,50.0,93.0,78.0,0.0,69.0,118.0,14.0,8.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,2017.0
654,13121011405,1517.0,1517.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0,16.0,43.0,79.0,114.0,88.0,50.0,82.0,206.0,627.0,106.0,40.0,0.0,0.0,0.0,0.0,0.0,2017.0
655,13121011410,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,26.0,20.0,0.0,148.0,47.0,125.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
656,13121011411,792.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,114.0,190.0,0.0,232.0,172.0,19.0,0.0,13.0,0.0,0.0,30.0,2017.0
